vehicle_id,event,event_ts
3bb48ce7-bb7e-4b4f-b902-b0561e1cd2e0,ignitionOn,2023-01-30 21:27:52.400
3bb48ce7-bb7e-4b4f-b902-b0561e1cd2e0,ignitionOff,2023-01-30 21:27:55.006
3bb48ce7-bb7e-4b4f-b902-b0561e1cd2e0,ignitionOn,2023-01-30 21:28:23.022
3bb48ce7-bb7e-4b4f-b902-b0561e1cd2e0,ignitionOff,2023-01-30 21:28:53.022
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2021-12-19 00:23:37.067
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2021-12-19 06:08:58.497
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2021-12-19 23:46:16.003
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2021-12-20 06:47:27.210
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2021-12-22 04:50:29.031
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2021-12-22 07:47:10.002
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2021-12-24 06:52:46.004
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2021-12-24 23:17:42.039
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2021-12-25 05:40:42.031
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2021-12-25 23:48:18.007
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2021-12-28 04:15:47.018
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2021-12-29 06:46:55.047
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2021-12-30 06:43:10.011
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2021-12-30 11:32:12.003
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2021-12-31 06:03:41.002
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-01 10:46:42.029
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-02 03:35:32.031
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-02 06:09:20.012
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-03 22:28:32.002
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-04 03:59:28.036
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-05 00:59:15.003
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-05 02:18:54.012
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-05 04:42:34.018
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-06 01:44:35.047
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-06 03:59:07.600
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-06 23:07:35.026
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-07 01:05:13.002
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-09 06:13:54.020
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-10 07:13:24.011
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-10 10:20:48.040
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-13 06:03:03.002
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-15 05:47:49.040
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-17 10:06:17.012
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-22 10:48:20.027
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-23 07:13:22.077
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-25 00:10:29.033
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-31 00:45:39.045
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-31 07:39:33.600
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-01-31 09:55:05.011
3e937810-3a3b-48d6-80ad-56ae12c3bed8,ignitionOff,2022-02-01 00:43:06.001
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2021-12-19 04:15:17.030
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2021-12-20 06:57:48.039
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2021-12-21 07:10:52.005
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2021-12-24 03:14:23.107
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2021-12-28 08:16:44.030
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2022-01-01 06:18:03.018
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2022-01-04 04:31:17.008
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2022-01-06 08:26:42.047
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2022-01-12 22:51:42.003
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2022-01-14 04:06:32.035
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2022-01-14 07:24:02.009
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2022-01-20 06:29:33.001
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2022-01-20 23:27:40.031
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2022-01-22 04:17:57.027
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2022-01-22 08:36:00.004
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2022-01-25 09:12:52.040
460a67ab-ee58-4279-b96d-ac56ac029d3e,ignitionOff,2022-01-30 07:28:57.004
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2021-12-21 22:43:58.013
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2021-12-22 01:30:11.018
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2021-12-22 19:52:11.394
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2021-12-23 23:22:14.008
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2021-12-24 01:58:53.002
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2021-12-24 05:09:35.087
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2021-12-24 21:19:46.004
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2021-12-30 05:50:41.009
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-04 02:24:32.009
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-07 01:39:48.817
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-07 02:59:53.039
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-08 03:02:23.027
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-08 21:22:12.002
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-09 00:56:13.009
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-09 03:51:47.009
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-10 03:07:22.025
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-11 05:57:24.016
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-11 20:05:03.018
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-11 23:11:07.011
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-12 01:50:17.036
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-12 18:48:17.004
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-12 22:51:40.017
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-13 21:56:27.004
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-14 01:02:20.009
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-14 05:13:48.027
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-14 08:11:56.033
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-14 22:34:27.027
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-15 01:17:20.030
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-15 06:29:14.002
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-16 06:47:27.009
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-17 00:22:15.008
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-19 01:22:40.004
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-19 22:24:07.003
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-21 02:09:27.002
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-21 06:08:13.023
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-21 21:50:35.013
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-22 08:29:29.002
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-22 22:36:19.040
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-23 03:03:10.113
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-24 21:57:34.015
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-25 03:32:30.026
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-25 07:31:46.005
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-25 22:29:53.010
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-26 05:16:43.017
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-26 06:44:01.027
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-27 01:03:39.038
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-27 07:48:22.009
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-27 21:37:56.006
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-28 02:39:09.033
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-28 05:00:35.015
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-28 06:52:40.042
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-29 09:03:08.021
4d210a10-6c23-41c4-92e1-5b1833f7b54a,ignitionOff,2022-01-31 01:14:04.018
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-01 02:11:18.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-01 02:31:55.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-01 02:36:01.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-01 02:37:03.039
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-01 02:57:19.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-01 02:58:10.035
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-01 03:03:21.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-01 03:53:03.029
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-01 04:26:55.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-01 08:04:27.029
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-01 08:06:42.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-01 08:15:15.011
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-01 08:15:18.014
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-01 08:17:32.005
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-01 08:17:38.009
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-01 09:02:22.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-01 09:02:57.039
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-01 10:19:02.029
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-01 10:24:53.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-01 10:44:01.014
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-01 10:50:11.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-01 11:49:25.011
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-01 11:50:05.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-01 12:48:55.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-02 00:49:03.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-02 01:08:53.029
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-02 01:11:56.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-02 01:12:18.012
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-02 01:15:13.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-02 01:16:38.044
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-02 01:16:56.900
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-02 02:15:11.029
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-02 02:17:04.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-02 02:21:12.038
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-02 02:22:04.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-02 02:47:07.011
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-02 02:50:29.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-02 03:17:07.011
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-02 03:17:47.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-02 03:56:17.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-02 20:56:17.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-02 21:22:48.011
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-02 21:23:33.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-02 21:26:01.007
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-02 21:29:23.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-02 21:35:51.009
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-02 21:37:33.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-02 22:06:16.011
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-02 23:07:43.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-02 23:33:11.020
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-02 23:40:38.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-03 00:22:56.029
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-03 01:47:14.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-03 01:48:41.050
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-03 22:51:56.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-03 23:12:18.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-03 23:13:00.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-04 03:41:38.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-04 03:45:54.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-04 03:55:04.020
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-04 04:19:19.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-04 06:02:22.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-04 06:03:43.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-04 06:03:54.008
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-04 06:13:50.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-04 06:13:54.005
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-04 06:15:31.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-04 06:15:35.006
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-04 06:16:52.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-04 06:18:45.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-04 06:19:29.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-04 06:19:31.005
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-04 06:23:14.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-04 07:23:54.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-04 07:24:49.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-04 07:58:57.029
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-05 15:25:16.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-05 15:31:32.046
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-05 15:31:36.051
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-05 18:39:48.009
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-05 23:29:51.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-06 00:03:30.029
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-06 00:06:12.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-06 01:10:23.028
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-06 01:23:30.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-06 02:21:58.041
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-06 02:25:12.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-06 05:21:15.011
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-06 05:22:22.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-06 05:22:59.027
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-06 05:23:09.400
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-06 05:27:48.017
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-06 05:28:35.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-06 05:29:35.039
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-06 05:31:13.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-06 05:32:28.050
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-06 05:33:43.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-06 05:34:53.048
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-06 05:38:28.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-06 05:38:31.005
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-06 05:38:38.400
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-06 06:11:30.011
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-06 06:19:49.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-06 07:15:07.020
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-06 07:16:02.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-06 07:30:40.011
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-06 23:29:44.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-06 23:54:51.011
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-06 23:55:02.017
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-07 04:22:45.029
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-07 04:22:57.035
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-07 04:23:28.700
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-07 04:32:11.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-07 05:37:51.020
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-07 05:38:16.031
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-07 05:38:38.300
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-07 05:42:07.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-07 06:07:10.011
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-07 06:09:09.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-07 07:11:42.040
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-07 07:21:30.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-07 07:38:09.011
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-07 07:39:40.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-07 08:54:35.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-08 00:26:31.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-08 00:31:13.013
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-09 23:22:27.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-09 23:50:28.038
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-10 00:18:56.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-10 00:50:52.029
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-10 01:46:34.002
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOff,2023-01-10 02:01:19.011
56d8ca94-9b18-41d1-831f-7afd905326d4,ignitionOn,2023-01-10 02:04:08.002
